"FileName","Success","HasTitle","HasInstructions","InstructionCount","HasPredecessor","HasSuccessor","HasPrimaryTeam","HasImpactedTeams","MarkdownConversion","Error"
"IGO-11921_116108715.html","True","True","True","1","True","True","True","False","False",""
"IGO-12344_116109509.html","True","True","True","2","True","True","True","False","False",""
"IGO-12381_116109107.html","True","True","True","1","True","True","True","False","False",""
"IGO-12798_116109204.html","True","True","True","1","True","True","True","False","False",""
"IGO-12835_116109144.html","True","True","True","1","False","False","True","False","False",""
"IGO-12976_116109099.html","True","True","True","1","True","True","True","False","True",""
"IGO-12986_116109118.html","True","True","True","1","True","True","True","False","True",""
"IGO-13137_116108716.html","True","True","True","1","True","True","True","False","True",""
"IGO-13178_116109530.html","True","True","True","1","True","True","True","False","False",""
"IGO-13182_116109531.html","True","True","True","1","True","True","True","False","False",""
"IGO-13297_116109173.html","True","True","True","1","True","True","True","False","False",""
"IGO-13335B_116110190.html","True","True","True","1","True","True","True","False","False",""
"IGO-13335_116108717.html","True","True","True","1","True","True","True","False","False",""
"IGO-13367_116108718.html","True","True","True","4","True","True","True","False","True",""
"IGO-13701_116109088.html","True","True","True","1","True","True","True","False","False",""
"IGO-13761b_119496348.html","True","True","True","1","True","True","True","False","True",""
"IGO-13761_116109096.html","True","True","True","1","True","True","True","False","True",""
"IGO-13766_116109102.html","True","True","True","1","True","True","True","False","False",""
"IGO-13779_116109091.html","True","True","True","1","True","True","True","False","False",""
"IGO-13784_116109093.html","True","True","True","1","True","True","True","False","False",""
"IGO-13789_116109108.html","True","True","True","1","True","True","True","False","False",""
"IGO-13799_116109138.html","True","True","True","1","True","True","True","False","False",""
"IGO-13804_116109140.html","True","True","True","1","True","True","True","False","False",""
"IGO-13814_116109155.html","True","True","True","1","True","True","True","False","True",""
"IGO-13819_116109152.html","True","True","True","1","True","True","True","False","False",""
"IGO-13829_116109197.html","True","True","True","1","True","True","True","False","False",""
"IGO-13834_116109198.html","True","True","True","1","True","True","True","False","False",""
"IGO-13851_116108720.html","True","True","True","1","True","True","True","False","False",""
"IGO-13856_116109133.html","True","True","True","1","True","True","True","False","False",""
"IGO-13871_116109225.html","True","True","True","1","True","True","True","False","False",""
"IGO-13881_116109228.html","True","True","True","1","True","True","True","False","False",""
"IGO-13886_116109226.html","True","True","True","1","True","True","True","False","False",""
"IGO-13906_116108721.html","True","True","True","1","True","True","True","False","False",""
"IGO-13911_116108722.html","True","True","True","1","True","True","True","False","True",""
"IGO-13921_116109012.html","True","True","True","1","True","True","True","False","True",""
"IGO-13931_116109444.html","True","True","True","1","True","True","True","False","False",""
"IGO-13936_116109445.html","True","True","True","1","True","True","True","False","False",""
"IGO-13951_116108723.html","True","True","True","1","True","True","True","False","False",""
"IGO-13957_116109137.html","True","True","True","1","True","True","True","False","True",""
"IGO-14101_116109038.html","True","True","True","1","True","True","True","False","False",""
"IGO-14111_116109031.html","True","True","True","1","True","True","True","False","False",""
"IGO-14146_116109528.html","True","True","True","1","True","True","True","False","False",""
"IGO-14179_116109032.html","True","True","True","1","True","True","True","False","False",""
"IGO-14189_116109526.html","True","True","True","1","True","True","True","False","True",""
"IGO-14307_116109172.html","True","True","True","1","True","True","True","False","True",""
"IGO-14312_116109175.html","True","True","True","1","True","True","True","False","True",""
"IGO-14402_116108982.html","True","True","True","1","True","True","True","False","True",""
"IGO-14407_116109458.html","True","True","True","2","True","True","True","False","True",""
"IGO-14427_116109510.html","True","True","True","2","True","True","True","False","False",""
"IGO-14433_116109516.html","True","True","True","2","True","True","True","False","False",""
"IGO-14439_116109022.html","True","True","True","2","True","True","True","False","True",""
"IGO-14541_116109125.html","True","True","True","1","True","True","True","False","False",""
"IGO-14629b_119495677.html","True","True","True","1","True","True","True","False","False",""
"IGO-14629_116109079.html","True","True","True","1","True","True","True","False","False",""
"IGO-14669_116108942.html","True","True","True","3","True","True","True","False","True",""
"IGO-14671_116109700.html","True","True","True","1","True","True","True","False","False",""
"IGO-14790_116109702.html","True","True","True","1","True","True","True","False","False",""
"IGO-14900_116109641.html","True","True","True","1","True","True","True","False","False",""
"IGO-14917_116108741.html","True","True","True","2","True","True","True","False","False",""
"IGO-14963_116109586.html","True","True","True","1","True","True","True","False","False",""
"IGO-14969_116109774.html","True","True","True","1","True","True","True","False","False",""
"IGO-14970_116109957.html","True","True","True","1","True","True","True","False","False",""
"IGO-14973_116109744.html","True","True","True","2","True","True","True","False","False",""
"IGO-14974_116109787.html","True","True","True","1","True","True","True","False","False",""
"IGO-14977_116109834.html","True","True","True","1","True","True","True","False","False",""
"IGO-14978_116109874.html","True","True","True","1","True","True","True","False","False",""
"IGO-14979_116109907.html","True","True","True","2","True","True","True","False","False",""
"IGO-14980_116109906.html","True","True","True","1","True","True","True","False","False",""
"IGO-14981_116110050.html","True","True","True","1","True","True","True","False","False",""
"IGO-14982_116110166.html","True","True","True","1","True","True","True","False","False",""
"IGO-14983_116110214.html","True","True","True","1","True","True","True","False","False",""
"IGO-14984_116110217.html","True","True","True","1","True","True","True","False","True",""
"IGO-1595_116108681.html","True","True","True","6","True","True","True","False","True",""
"IGO-1602_116109471.html","True","True","True","1","True","True","True","False","False",""
"IGO-1625_116109469.html","True","True","True","1","True","True","True","False","True",""
"IGO-1973_116109326.html","True","True","True","40","True","True","True","False","False",""
"IGO-21000_137391029.html","True","True","True","1","True","True","True","False","False",""
"IGO-21001_137391416.html","True","True","True","1","True","True","True","False","False",""
"IGO-21002_137391424.html","True","True","True","1","True","True","True","False","False",""
"IGO-21003_137391429.html","True","True","True","1","True","True","True","False","False",""
"IGO-21004_137391434.html","True","True","True","1","True","True","True","False","False",""
"IGO-2613_116109148.html","True","True","True","1","True","True","True","False","False",""
"IGO-2725_116109507.html","True","True","True","1","True","True","True","False","False",""
"IGO-2896_116109514.html","True","True","True","1","True","True","True","False","False",""
"IGO-3122_116108684.html","True","True","True","1","True","True","True","False","False",""
"IGO-3182_116108686.html","True","True","True","2","True","True","True","False","True",""
"IGO-3187_116108956.html","True","True","True","2","True","True","True","False","True",""
"IGO-3567_116108687.html","True","True","True","1","True","True","True","False","True",""
"IGO-426_116109017.html","True","True","True","3","True","True","True","False","True",""
"IGO-4925_116109195.html","True","True","True","1","True","True","True","False","False",""
"IGO-50B_116110189.html","True","True","True","3","True","True","True","False","False",""
"IGO-50_116108677.html","True","True","True","3","True","True","True","False","False",""
"IGO-5360-1_116108688.html","True","True","True","1","True","True","True","False","False",""
"IGO-5360_116109430.html","True","True","True","1","True","True","True","False","False",""
"IGO-5383_116108965.html","True","True","True","1","False","False","False","False","False",""
"IGO-5699_116108689.html","True","True","True","2","True","True","True","False","True",""
"IGO-6246_116108691.html","True","True","True","1","True","True","True","False","True",""
"IGO-6302_116109328.html","True","True","True","2","True","True","True","False","True",""
"IGO-6389_116109353.html","True","True","True","1","True","True","True","False","False",""
"IGO-6616_116110129.html","True","True","True","3","True","True","True","False","False",""
"IGO-6671_116108692.html","True","True","True","1","True","True","True","False","False",""
"IGO-6676_116108693.html","True","True","True","3","True","True","True","False","True",""
"IGO-6696_116108694.html","True","True","True","2","True","True","True","False","False",""
"IGO-6746_116108695.html","True","True","True","1","True","True","True","False","True",""
"IGO-6775_116108981.html","True","True","True","4","True","True","True","False","False",""
"IGO-6938_116109448.html","True","True","True","1","True","True","True","False","False",""
"IGO-7196_116108697.html","True","True","True","7","True","True","True","False","True",""
"IGO-7245_116109089.html","True","True","True","1","True","True","True","False","True",""
"IGO-7327_116110044.html","True","True","True","1","True","True","True","False","True",""
"IGO-7340_116108704.html","True","True","True","8","True","True","True","False","True",""
"IGO-7342_116109459.html","True","True","True","1","True","True","True","False","False",""
"IGO-7345_116109461.html","True","True","True","1","True","True","True","False","False",""
"IGO-738_116108679.html","True","True","True","1","True","True","True","False","True",""
"IGO-839_116108680.html","True","True","True","3","True","True","True","False","True",""
"IGO-83_116108678.html","True","True","True","2","True","True","True","False","True",""
"IGO-9300_116108712.html","True","True","True","23","True","True","True","False","False",""
"IGO-9314_116109538.html","True","True","True","1","True","True","True","False","False",""
"IGO-9328_116109056.html","True","True","True","1","True","True","True","False","True",""
"IGO-9339_116109564.html","True","True","True","2","True","True","True","False","True",""
"IGO-9369_116109572.html","True","True","True","1","True","True","True","False","False",""
"PRE-11274_116109369.html","True","True","True","1","True","True","True","False","False",""
"PRE-11315_116109370.html","True","True","True","4","True","True","True","False","False",""
"PRE-11569_116109233.html","True","True","True","1","True","True","True","False","True",""
"PRE-11574_116109854.html","True","True","True","1","True","True","True","False","False",""
"PRE-11663_116110225.html","True","True","True","1","True","True","True","False","False",""
"PRE-11669_116109604.html","True","True","True","1","True","True","True","False","False",""
"PRE-11674_116109765.html","True","True","True","2","True","True","True","False","True",""
"PRE-11679_116109766.html","True","True","True","1","True","True","True","False","False",""
"PRE-11684_116109768.html","True","True","True","1","True","True","True","False","True",""
"PRE-11689_116109769.html","True","True","True","1","True","True","True","False","True",""
"PRE-11694_116110062.html","True","True","True","1","True","True","True","False","False",""
"PRE-11699_116109793.html","True","True","True","1","True","True","True","False","True",""
"PRE-11704_116109796.html","True","True","True","1","True","True","True","False","True",""
"PRE-11709_116109798.html","True","True","True","1","True","True","True","False","True",""
"PRE-11720_116109753.html","True","True","True","1","True","True","True","False","True",""
"PRE-11801_116109365.html","True","True","True","2","True","True","True","False","True",""
"PRE-11807_116109122.html","True","True","True","2","True","True","True","False","False",""
"PRE-11810_116109750.html","True","True","True","2","True","True","True","False","True",""
"PRE-11821_116109258.html","True","True","True","2","True","True","True","False","False",""
"PRE-11871_116109317.html","True","True","True","1","True","True","True","False","False",""
"PRE-11888_116109036.html","True","True","True","1","True","True","True","False","False",""
"PRE-11955_116109367.html","True","True","True","1","True","True","True","False","False",""
"PRE-11969_116108991.html","True","True","True","8","True","True","True","False","True",""
"PRE-12052_116108773.html","True","True","True","3","True","True","True","False","False",""
"PRE-12060_116109007.html","True","True","True","1","True","True","True","False","False",""
"PRE-12070_116108774.html","True","True","True","3","True","True","True","False","False",""
"PRE-12106_116109237.html","True","True","True","1","True","True","True","False","False",""
"PRE-12133_116109482.html","True","True","True","1","True","True","True","False","False",""
"PRE-12142_116109151.html","True","True","True","3","True","True","True","False","False",""
"PRE-12191_116109121.html","True","True","True","2","True","True","True","False","False",""
"PRE-12196_116109123.html","True","True","True","2","True","True","True","False","False",""
"PRE-12286_116108775.html","True","True","True","2","True","True","True","False","True",""
"PRE-12291_116108776.html","True","True","True","2","True","True","True","False","True",""
"PRE-12297_116109214.html","True","True","True","2","True","True","True","False","False",""
"PRE-12350_116108781.html","True","True","True","2","True","True","True","False","True",""
"PRE-12369_116109669.html","True","True","True","2","True","True","True","False","True",""
"PRE-12904_116109333.html","True","True","True","2","True","True","True","False","False",""
"PRE-12917_116108955.html","True","True","True","2","True","True","True","False","False",""
"PRE-12937_116109999.html","True","True","True","2","True","True","True","False","False",""
"PRE-12960_116108782.html","True","True","True","1","True","True","True","False","False",""
"PRE-13014_116109855.html","True","True","True","2","True","True","True","False","True",""
"PRE-13050_116109662.html","True","True","True","1","True","True","True","False","True",""
"PRE-13197_116109274.html","True","True","True","1","True","True","True","False","False",""
"PRE-13219_116108785.html","True","True","True","2","True","True","True","False","True",""
"PRE-13224_116109281.html","True","True","True","4","True","True","True","False","False",""
"PRE-13286_116109177.html","True","True","True","2","True","True","True","False","False",""
"PRE-13340_116108786.html","True","True","True","1","True","True","True","False","False",""
"PRE-13350_116108787.html","True","True","True","2","True","True","True","False","False",""
"PRE-13392_116109996.html","True","True","True","2","True","True","True","False","False",""
"PRE-13398_116109997.html","True","True","True","1","True","True","True","False","True",""
"PRE-13404_116109736.html","True","True","True","2","True","True","True","False","True",""
"PRE-13539-1_116108958.html","True","True","True","1","True","True","True","False","True",""
"PRE-13539-2_116109614.html","True","True","True","1","True","True","True","False","True",""
"PRE-138-1_134291365.html","True","True","True","1","True","True","True","False","False",""
"PRE-138-2_134291370.html","True","True","True","1","True","True","True","False","False",""
"PRE-138-3_134291378.html","True","True","True","1","True","True","True","False","False",""
"PRE-138_116108746.html","True","True","True","1","True","True","True","False","False",""
"PRE-13922_116109060.html","True","True","True","3","True","True","True","False","True",""
"PRE-13927_116109862.html","True","True","True","2","True","True","True","False","True",""
"PRE-14231_116109847.html","True","True","True","1","True","True","True","False","False",""
"PRE-14236_116109849.html","True","True","True","2","True","True","True","False","True",""
"PRE-14241_116109663.html","True","True","True","2","True","True","True","False","False",""
"PRE-14252_116109100.html","True","True","True","1","True","True","True","False","False",""
"PRE-14323_116109270.html","True","True","True","4","True","True","True","False","True",""
"PRE-14376_116109982.html","True","True","True","1","True","True","True","False","True",""
"PRE-14379_116109592.html","True","True","True","1","True","True","True","False","True",""
"PRE-14381_116109928.html","True","True","True","2","True","True","True","False","True",""
"PRE-14420_116108789.html","True","True","True","2","True","True","True","False","False",""
"PRE-14445_116108790.html","True","True","True","3","True","True","True","False","False",""
"PRE-14447_116109733.html","True","True","True","1","True","True","True","False","True",""
"PRE-14452_116109807.html","True","True","True","2","True","True","True","False","False",""
"PRE-14458_116109848.html","True","True","True","1","True","True","True","False","False",""
"PRE-14463_116109734.html","True","True","True","2","True","True","True","False","True",""
"PRE-14546_116109995.html","True","True","True","1","True","True","True","False","False",""
"PRE-14601_116109927.html","True","True","True","2","True","True","True","False","True",""
"PRE-14606_116109930.html","True","True","True","3","True","True","True","False","False",""
"PRE-14867_116109289.html","True","True","True","2","True","True","True","False","True",""
"PRE-14872_116109591.html","True","True","True","1","True","True","True","False","True",""
"PRE-14877_116109594.html","True","True","True","8","True","True","True","False","True",""
"PRE-14882_116109595.html","True","True","True","1","True","True","True","False","False",""
"PRE-14995_116109290.html","True","True","True","1","True","True","True","False","False",""
"PRE-14997_116109294.html","True","True","True","16","True","True","True","False","True",""
"PRE-15005_116109300.html","True","True","True","1","True","True","True","False","True",""
"PRE-15020_116109260.html","True","True","True","10","True","True","True","False","False",""
"PRE-15021_116109305.html","True","True","True","1","True","True","True","False","False",""
"PRE-15022_116109312.html","True","True","True","1","True","True","True","False","False",""
"PRE-15023_116109349.html","True","True","True","2","True","True","True","False","False",""
"PRE-15024_116109356.html","True","True","True","1","True","True","True","False","False",""
"PRE-15025_116109355.html","True","True","True","2","True","True","True","False","False",""
"PRE-15026_116109608.html","True","True","True","1","True","True","True","False","True",""
"PRE-15030_116109871.html","True","True","True","2","True","True","True","False","False",""
"PRE-15031_116109626.html","True","True","True","2","True","True","True","False","True",""
"PRE-15032_116109680.html","True","True","True","1","True","True","True","False","False",""
"PRE-15033_116109690.html","True","True","True","1","True","True","True","False","False",""
"PRE-15035_116109672.html","True","True","True","2","True","True","True","False","False",""
"PRE-15036_116109681.html","True","True","True","2","True","True","True","False","False",""
"PRE-15037_116109771.html","True","True","True","1","True","True","True","False","False",""
"PRE-15039_116109872.html","True","True","True","2","True","True","True","False","False",""
"PRE-15040_116110001.html","True","True","True","2","True","True","True","False","False",""
"PRE-15041_116110036.html","True","True","True","6","True","True","True","False","True",""
"PRE-15042_116110141.html","True","True","True","1","True","True","True","False","False",""
"PRE-15043_116110097.html","True","True","True","1","True","True","True","False","False",""
"PRE-15044_116110102.html","True","True","True","1","True","True","True","False","False",""
"PRE-15045_116110104.html","True","True","True","1","True","True","True","False","True",""
"PRE-15046_116110105.html","True","True","True","1","True","True","True","False","False",""
"PRE-15047_116110106.html","True","True","True","1","True","True","True","False","True",""
"PRE-15048_116110107.html","True","True","True","1","True","True","True","False","False",""
"PRE-15049_116110116.html","True","True","True","1","True","True","True","False","False",""
"PRE-15050_116110117.html","True","True","True","2","True","True","True","False","True",""
"PRE-15051_116110124.html","True","True","True","1","True","True","True","False","False",""
"PRE-15052_116110132.html","True","True","True","1","True","True","True","False","False",""
"PRE-15053_116110137.html","True","True","True","1","True","True","True","False","False",""
"PRE-15054_116110145.html","True","True","True","2","True","True","True","False","True",""
"PRE-15055_116110159.html","True","True","True","2","True","True","True","False","True",""
"PRE-15056_116110177.html","True","True","True","1","True","True","True","False","False",""
"PRE-15057_116110215.html","True","True","True","1","True","True","True","False","True",""
"PRE-15058_116110216.html","True","True","True","1","True","True","True","False","False",""
"PRE-15059_116110223.html","True","True","True","1","True","True","True","False","False",""
"PRE-15060_116116609.html","True","True","True","2","True","True","True","False","False",""
"PRE-15061_116116622.html","True","True","True","2","True","True","True","False","False",""
"PRE-15062_119477974.html","True","True","True","2","True","True","True","False","False",""
"PRE-15063_119497642.html","True","True","True","2","True","True","True","False","True",""
"PRE-15064_119497733.html","True","True","True","1","True","True","True","False","True",""
"PRE-15065_119497752.html","True","True","True","1","True","True","True","False","True",""
"PRE-15066_124913952.html","True","True","True","1","True","True","True","False","True",""
"PRE-15067_134288497.html","True","True","True","2","True","True","True","False","False",""
"PRE-15068_129901539.html","True","True","True","1","True","True","True","False","False",""
"PRE-15069_129913944.html","True","True","True","1","True","True","True","False","True",""
"PRE-1510_116109394.html","True","True","True","1","True","True","True","False","False",""
"PRE-15189_116108791.html","True","True","True","2","True","True","True","False","False",""
"PRE-1675_116109468.html","True","True","True","1","True","True","True","False","True",""
"PRE-1748_116108749.html","True","True","True","10","True","True","True","False","False",""
"PRE-19000_129924402.html","True","True","True","1","True","True","True","False","False",""
"PRE-19002_134294189.html","True","True","True","1","True","True","True","False","False",""
"PRE-19003_134294196.html","True","True","True","1","True","True","True","False","False",""
"PRE-2017_116109797.html","True","True","True","2","True","True","True","False","True",""
"PRE-2023_116109767.html","True","True","True","2","True","True","True","False","True",""
"PRE-2028_116108957.html","True","True","True","1","True","True","True","False","False",""
"PRE-2139_116108751.html","True","True","True","2","True","True","True","False","True",""
"PRE-2159_116109337.html","True","True","True","2","True","True","True","False","True",""
"PRE-2177_116109389.html","True","True","True","1","True","True","True","False","False",""
"PRE-2182_116108752.html","True","True","True","1","True","True","True","False","True",""
"PRE-2483_116109321.html","True","True","True","2","True","True","True","False","False",""
"PRE-2713_116108753.html","True","True","True","6","True","True","True","False","True",""
"PRE-2775_116109580.html","True","True","True","2","True","True","True","False","True",""
"PRE-2808_116109574.html","True","True","True","1","True","True","True","False","True",""
"PRE-2814_116109566.html","True","True","True","1","True","True","True","False","False",""
"PRE-3088_116109215.html","True","True","True","1","True","True","True","False","True",""
"PRE-3093_116109293.html","True","True","True","5","True","True","True","False","True",""
"PRE-3094_116109211.html","True","True","True","3","True","True","True","False","False",""
"PRE-3602_116109128.html","True","True","True","1","True","True","True","False","False",""
"PRE-3637_116109190.html","True","True","True","1","True","True","True","False","False",""
"PRE-408_116109436.html","True","True","True","1","True","True","True","False","True",""
"PRE-413_116108747.html","True","True","True","4","True","True","True","False","True",""
"PRE-45B_129892942.html","True","True","True","1","True","True","True","False","True",""
"PRE-45_116108743.html","True","True","True","8","True","True","True","False","True",""
"PRE-4784_116109856.html","True","True","True","2","True","True","True","False","True",""
"PRE-4972_116109852.html","True","True","True","1","True","True","True","False","False",""
"PRE-5248_116108759.html","True","True","True","1","True","True","True","False","True",""
"PRE-5256_116109800.html","True","True","True","1","True","True","True","False","True",""
"PRE-5264_116109865.html","True","True","True","1","True","True","True","False","False",""
"PRE-5273_116108761.html","True","True","True","3","True","True","True","False","False",""
"PRE-5279_116108762.html","True","True","True","7","True","True","True","False","True",""
"PRE-5292_116108953.html","True","True","True","3","True","True","True","False","True",""
"PRE-5303_116109802.html","True","True","True","10","True","True","True","False","False",""
"PRE-5317_116109803.html","True","True","True","2","True","True","True","False","False",""
"PRE-5323_116108763.html","True","True","True","1","True","True","True","False","True",""
"PRE-5328_116108764.html","True","True","True","1","True","True","True","False","False",""
"PRE-5355B_116109952.html","True","True","True","1","True","True","True","False","False",""
"PRE-5355_116109082.html","True","True","True","1","True","True","True","False","False",""
"PRE-5540_116109330.html","True","True","True","2","True","True","True","False","True",""
"PRE-5782_116109217.html","True","True","True","2","True","True","True","False","False",""
"PRE-5788_116109642.html","True","True","True","1","True","True","True","False","False",""
"PRE-6051_116109578.html","True","True","True","2","True","True","True","False","True",""
"PRE-6292_116109366.html","True","True","True","1","True","True","True","False","True",""
"PRE-6297_116109302.html","True","True","True","2","True","True","True","False","False",""
"PRE-6309_116108769.html","True","True","True","2","True","True","True","False","False",""
"PRE-6314_116109325.html","True","True","True","1","True","True","True","False","False",""
"PRE-6319_116109691.html","True","True","True","1","True","True","True","False","False",""
"PRE-6345_116109648.html","True","True","True","3","True","True","True","False","False",""
"PRE-6352_116109329.html","True","True","True","4","True","True","True","False","True",""
"PRE-6360_116109335.html","True","True","True","8","True","True","True","False","False",""
"PRE-6379B_116110193.html","True","True","True","7","True","True","True","False","True",""
"PRE-6379_116109350.html","True","True","True","7","True","True","True","False","False",""
"PRE-63_116108745.html","True","True","True","8","True","True","True","False","True",""
"PRE-6402_116109357.html","True","True","True","1","True","True","True","False","False",""
"PRE-6407_116109319.html","True","True","True","1","True","True","True","False","False",""
"PRE-6564_116109363.html","True","True","True","3","True","True","True","False","False",""
"PRE-6571_116109382.html","True","True","True","2","True","True","True","False","True",""
"PRE-6576_116109391.html","True","True","True","1","True","True","True","False","True",""
"PRE-6581_116109392.html","True","True","True","1","True","True","True","False","True",""
"PRE-6591_116109304.html","True","True","True","1","True","True","True","False","False",""
"PRE-6596_116109303.html","True","True","True","1","True","True","True","False","False",""
"PRE-6616_116109327.html","True","True","True","2","True","True","True","False","False",""
"PRE-6622_116109371.html","True","True","True","1","True","True","True","False","True",""
"PRE-6627_116109372.html","True","True","True","1","True","True","True","False","True",""
"PRE-6653_116108770.html","True","True","True","1","True","True","True","False","True",""
"PRE-666_116109028.html","True","True","True","1","True","True","True","False","False",""
"PRE-6728_116109751.html","True","True","True","1","True","True","True","False","True",""
"PRE-6783_116109282.html","True","True","True","2","True","True","True","False","True",""
"PRE-6856_116109634.html","True","True","True","1","True","True","True","False","True",""
"PRE-6913_116108990.html","True","True","True","2","True","True","True","False","False",""
"PRE-6923_116109451.html","True","True","True","1","True","True","True","False","False",""
"PRE-69_94897051.html","True","True","True","10","True","True","True","False","True",""
"PRE-7077_116109037.html","True","True","True","1","True","True","True","False","False",""
"PRE-7087_116109042.html","True","True","True","1","True","True","True","False","False",""
"PRE-7091_116109127.html","True","True","True","1","True","True","True","False","False",""
"PRE-7097_116109795.html","True","True","True","1","True","True","True","False","True",""
"PRE-7102_116109799.html","True","True","True","1","True","True","True","False","True",""
"PRE-721_116109308.html","True","True","True","2","True","True","True","False","True",""
"PRE-728_116108748.html","True","True","True","1","True","True","True","False","True",""
"PRE-7294_116109978.html","True","True","True","3","True","True","True","False","False",""
"PRE-7337_116109477.html","True","True","True","1","True","True","True","False","True",""
"PRE-733_116108961.html","True","True","True","2","True","True","True","False","True",""
"PRE-7355_116110000.html","True","True","True","1","True","True","True","False","False",""
"PRE-7356_116109462.html","True","True","True","2","True","True","True","False","False",""
"PRE-7361_116109464.html","True","True","True","1","True","True","True","False","True",""
"PRE-7517_116109288.html","True","True","True","3","True","True","True","False","False",""
"PRE-7607B_116110221.html","True","True","True","3","True","True","True","False","False",""
"PRE-7607_116109322.html","True","True","True","2","True","True","True","False","False",""
"PRE-7637_116109853.html","True","True","True","1","True","True","True","False","False",""
"PRE-9001_116109320.html","True","True","True","1","True","True","True","False","False",""
"PRE-9006_116109324.html","True","True","True","1","True","True","True","False","False",""
"PRE-9097_116109479.html","True","True","True","2","True","True","True","False","False",""
"PRE-9171_116108772.html","True","True","True","2","True","True","True","False","True",""
"PRE-9323_116109480.html","True","True","True","1","True","True","True","False","False",""
"SYS-12869_116109630.html","True","True","True","2","True","True","True","False","True",""
"SYS-12870_116109629.html","True","True","True","2","True","True","True","False","True",""
"SYS-12885_116109253.html","True","True","True","2","True","True","True","False","True",""
"SYS-12886_116108796.html","True","True","True","1","True","True","True","False","True",""
"SYS-12887_116108797.html","True","True","True","1","True","True","True","False","True",""
"SYS-12888_116108798.html","True","True","True","2","True","True","True","False","True",""
"SYS-12975_116109758.html","True","True","True","3","True","True","True","False","True",""
"SYS-12996_124915926.html","True","True","True","3","True","True","True","False","True",""
"SYS-13106_116108799.html","True","True","True","1","True","True","True","False","False",""
"SYS-13107_116109653.html","True","True","True","2","True","True","True","False","False",""
"SYS-13108_116109778.html","True","True","True","3","True","True","True","False","True",""
"SYS-13109_116110093.html","True","True","True","1","True","True","True","False","True",""
"SYS-131108_116109777.html","True","True","True","1","True","True","True","False","True",""
"SYS-13110_123930735.html","True","True","True","2","True","True","True","False","True",""
"SYS-13111_124911858.html","True","True","True","2","True","True","True","False","True",""
"SYS-13112_124912177.html","True","True","True","2","True","True","True","False","True",""
"SYS-13113_124914306.html","True","True","True","2","True","True","True","False","True",""
"SYS-13114_124914315.html","True","True","True","2","True","True","True","False","True",""
"SYS-14794_116108800.html","True","True","True","1","True","True","True","False","True",""
"SYS-15081_116109780.html","True","True","True","2","True","True","True","False","True",""
"SYS-15082_116109776.html","True","True","True","2","True","True","True","False","True",""
"SYS-2083_116109646.html","True","True","True","1","True","True","True","False","False",""
"SYS-6260_116108795.html","True","True","True","2","True","True","True","False","False",""
"SYS-6541_116109380.html","True","True","True","1","True","True","True","False","True",""
"SYS-6741_116109161.html","True","True","True","1","True","True","True","False","False",""
"SYS-6905_129919446.html","True","True","True","2","True","True","True","False","True",""
"SYS-7117_116109647.html","True","True","True","1","True","True","True","False","True",""
"SYS-9150_116109638.html","True","True","True","1","True","True","True","False","False",""
"SYS-9155_116109055.html","True","True","True","1","True","True","True","False","True",""
"TRT-104_123930419.html","True","True","True","4","True","True","True","False","True",""
"TRT-11109_116109503.html","True","True","True","2","True","True","True","False","False",""
"TRT-11242_116109558.html","True","True","True","1","True","True","True","False","False",""
"TRT-11252_116109519.html","True","True","True","1","True","True","True","False","False",""
"TRT-11279_116109827.html","True","True","True","2","True","True","True","False","False",""
"TRT-11287_116109658.html","True","True","True","2","True","True","True","False","False",""
"TRT-11356_116108851.html","True","True","True","1","True","True","True","False","False",""
"TRT-11394_116108852.html","True","True","True","1","True","True","True","False","True",""
"TRT-11399_116108856.html","True","True","True","1","True","True","True","False","True",""
"TRT-11404_116108858.html","True","True","True","1","True","True","True","False","False",""
"TRT-11414_116108859.html","True","True","True","1","True","True","True","False","False",""
"TRT-11439_116109164.html","True","True","True","4","True","True","True","False","False",""
"TRT-11486_116109655.html","True","True","True","2","True","True","True","False","False",""
"TRT-11500_116109842.html","True","True","True","1","True","True","True","False","True",""
"TRT-11505_116109783.html","True","True","True","2","True","True","True","False","True",""
"TRT-11511_116110224.html","True","True","True","4","True","True","True","False","False",""
"TRT-11519_116110061.html","True","True","True","2","True","True","True","False","False",""
"TRT-11527_116110073.html","True","True","True","2","True","True","True","False","False",""
"TRT-11534_116108860.html","True","True","True","1","True","True","True","False","False",""
"TRT-11539_116110076.html","True","True","True","8","True","True","True","False","True",""
"TRT-11549_116108862.html","True","True","True","2","True","True","True","False","True",""
"TRT-11554_116110072.html","True","True","True","1","True","True","True","False","True",""
"TRT-11559_116110068.html","True","True","True","1","True","True","True","False","False",""
"TRT-11564_116109227.html","True","True","True","1","True","True","True","False","False",""
"TRT-11569_116109232.html","True","True","True","1","True","True","True","False","False",""
"TRT-11573_116109752.html","True","True","True","1","True","True","True","False","True",""
"TRT-11663_116109187.html","True","True","True","3","True","True","True","False","True",""
"TRT-11717_116108864.html","True","True","True","3","True","True","True","False","False",""
"TRT-11722_116108969.html","True","True","True","1","True","True","True","False","False",""
"TRT-11728_116109378.html","True","True","True","1","True","True","True","False","False",""
"TRT-11733_116109377.html","True","True","True","1","True","True","True","False","False",""
"TRT-11739_116110158.html","True","True","True","1","True","True","True","False","False",""
"TRT-11746_116109098.html","True","True","True","32","True","True","True","False","False",""
"TRT-11757_116108995.html","True","True","True","3","True","True","True","False","False",""
